score,budget_x,revenue,country,top_genre,top_lang,year
high,0.015217389163516063,0.006809850861524339,FR,Drama, French,0.47499999999999964
low,0.25695652012381853,0.39693626058148707,other,Romance, Chinese,0.9583333333333339
low,0.19173912867769374,0.19051833236533475,ES,Comedy, Spanish,0.9833333333333325
low,0.023913041356332695,0.020038405530173505,AU,Drama, English,0.9333333333333353
high,0.17391304168241964,0.020746073463132782,AU,Animation, English,0.8083333333333353
low,0.03260869354914933,0.03280223461153136,AU,Comedy, English,0.7249999999999996
high,0.22428608527018715,0.22170925025825428,ES,Drama, Spanish,0.9583333333333339
high,0.005869563056238181,0.0013136549864606669,US,Horror, English,0.9416666666666682
high,0.017391302211720222,0.0044300004462897394,AU,Comedy, English,0.6916666666666682
low,0.26204347665661626,0.15294580563962626,US,Comedy, English,0.9333333333333353
low,0.008999997845652169,0.00014142290514949332,US,Family, English,0.7666666666666675
high,0.017391302211720222,0.036344283267554484,AU,Drama, English,0.6416666666666675
high,0.05284737446271168,0.03582147078695388,other,Action, Chinese,0.8916666666666675
high,0.1117391285037807,0.07838703555074863,US,Comedy, English,0.9916666666666689
low,0.22347825918147446,0.18664507742817782,US,Horror, English,1.0000000000000018
high,0.0869565197542533,0.007236266167616402,US,Comedy, English,0.8416666666666668
low,0.32608695505671076,0.14007366847353483,HK,Action, Cantonese,0.8416666666666668
high,0.004782606532136102,0.01407782473134322,AU,Action, English,0.5750000000000011
low,0.006521736970699428,0.007182664677382308,AU,Family, English,0.6666666666666661
high,0.01956521525992438,0.02891604054859926,AU,Drama, English,0.6916666666666682
high,0.010869563067107745,0.051378727773638354,KR,Science Fiction, Korean,0.9500000000000011
high,0.0023913021791115265,0.009920649936095868,AU,Horror, English,0.8499999999999996
low,0.2513043461984877,0.18204750801440528,JP,Drama, Japanese,0.7583333333333346
high,0.02074062613204484,0.026197608897359097,US,Comedy, English,0.7666666666666675
high,0.06521738927221171,0.008516588117467595,US,Drama, English,0.8333333333333339
low,0.19999999826086956,0.1505216045274177,US,Drama, English,0.7583333333333346
high,0.26956521580340265,0.2957579459461018,other,Drama, Spanish,0.9000000000000004
low,0.04434782400945179,3.1797998558422785e-05,US,Action, English,0.9666666666666668
low,0.25217391141776935,0.08446054582917223,other,Romance, Chinese,0.9666666666666668
high,0.0021739108742911107,0.017665201610799704,US,Action, English,0.9416666666666682
high,4.8608695757844986e-05,1.0707984907371806e-05,other,Thriller, Tagalog,0.9083333333333332
high,0.03913043269376181,0.002519148619766193,ES,Family, Spanish,0.8666666666666689
high,0.05434782403119092,0.015213581189232737,AU,Comedy, English,0.7833333333333332
low,0.023913041356332695,0.0028273509465345952,AU,Comedy, English,0.7249999999999996
low,0.1717391286342155,0.1556798989201796,AU,Action, English,0.9833333333333325
high,0.27782608538657844,0.19789896893005893,KR,Drama, Korean,0.9749999999999996
low,0.007608693494801508,0.004788443118254873,AU,Horror, English,0.7000000000000011
low,0.020913041349810958,0.018184258789087984,KR,Action, Korean,0.9416666666666682
low,0.05755058621206649,0.0011971107795637182,US,Drama, English,0.4583333333333339
low,0.2210869548284499,0.2451408957762295,US,Documentary, English,0.7916666666666661
low,0.026086954404536854,0.03384861238439709,AU,Drama, English,0.9166666666666661
high,0.1539130416389414,0.1601227122825652,other,Drama, Polish,0.6333333333333346
high,0.14686956336275991,0.2592135442689682,AU,Animation, English,0.3750000000000018
low,0.03586956312145557,0.013469490656650582,GB,Romance, English,0.8666666666666689
high,0.03260869354914933,0.0022407553775038807,US,Drama, English,0.8666666666666689
high,0.20782608523440452,0.10451131717166698,FR,Drama, French,0.9916666666666689
high,0.18521738953308128,0.23011664949107985,FR,Action, English,0.9500000000000011
low,0.23652173747069943,0.13854741878895044,US,Adventure, English,0.8083333333333353
low,0.23260869398393194,0.21222874895151997,US,Fantasy, Japanese,0.7249999999999996
high,0.009760867412523626,0.0070018605899333335,US,Horror, English,0.6500000000000004
low,0.05869565012759924,0.007353753355775996,AU,Drama, English,0.6749999999999989
low,0.09782608499527409,0.0512606608418298,AU,Horror, English,0.8666666666666689
low,0.1634782590510397,0.15898887954749524,US,History, English,0.9666666666666668
high,0.012934780462901696,0.019974648436148896,US,Family, English,0.8666666666666689
high,0.06424202666139571,0.0007057180105151927,AU,Documentary, English,0.9166666666666661
low,0.029568406586018274,0.0019668191496897097,US,Mystery, English,0.9166666666666661
high,0.16739130253780718,0.15948558844609367,JP,Animation, Japanese,0.8499999999999996
low,0.006521736970699428,0.0009611075720374084,US,Action, English,0.8916666666666675
high,0.08917634584603554,0.04845017034554623,other,Thriller, Chinese,0.9249999999999989
high,0.15239130250519847,0.0042924972238641895,JP,Action, Japanese,0.4916666666666689
high,0.18478260692344045,0.09571912891080794,US,Drama, English,0.6333333333333346
low,0.006521736970699428,0.0,US,Action, English,0.9666666666666668
high,0.006922958275919475,0.0010865935123943956,US,Animation, English,0.8166666666666682
high,0.18478260692344045,0.16463627844915213,US,TV Movie, English,0.8333333333333339
low,0.26695652014555765,0.2324532238727889,AU,Drama, English,0.8499999999999996
high,0.0010869543501890312,0.00025492542457139635,US,Comedy, English,0.8583333333333325
high,0.034782606597353494,0.01671799475232193,AU,Action, English,0.7333333333333325
high,0.16434782427032135,0.15047735780806576,other,Action, Chinese,0.9833333333333325
high,0.26956521580340265,0.1768509934999874,other,Drama, Chinese,0.9500000000000011
high,0.15478260685822307,0.18141825815698479,AU,Drama, English,0.7166666666666668
low,0.04347825879017012,0.0013685100226967894,US,Drama, English,0.8666666666666689
low,0.20260869391871456,0.14660066996763102,US,Documentary, English,0.9000000000000004
high,0.1760869547306238,0.1181160726588043,US,Documentary, English,0.9583333333333339
low,0.15869565034499053,0.017159144439920514,AU,Science Fiction, English,0.7916666666666661
high,0.017197875689560597,0.029829575964351762,other,Animation, Chinese,0.9833333333333325
high,0.5324782598532136,0.05994788711359998,US,Horror, English,1.0000000000000018
high,0.3099999985,0.08603447493116739,other,TV Movie, English,0.9166666666666661
low,0.026086954404536854,0.0030586235142917207,AU,Drama, English,0.8833333333333346
high,4.326086965926276e-07,0.0004242087230968413,other,Drama,other,0.9416666666666682
high,0.021739128308128536,0.02917529985622433,AU,Action, English,0.6500000000000004
low,0.12173913722117204,0.009832751906090575,US,Drama, English,0.8833333333333346
high,0.03695651964555765,0.003327656034321147,AU,Action, English,0.8583333333333325
low,0.2891304332372401,0.09448013587669776,JP,Animation, Japanese,0.8583333333333325
low,0.266086954926276,0.1847733986918971,US,Animation, English,0.8083333333333353
low,0.021739128308128536,0.10122811629078608,ES,Comedy, Spanish,0.9249999999999989
high,0.0817282588733223,0.00011625279593003789,FR,Drama, English,0.7833333333333332
high,0.20782608523440452,0.10451131717166698,FR,Drama, French,0.9000000000000004
high,0.0005434760881379916,0.06765543486279356,other,Action, Chinese,0.9500000000000011
low,0.26956521580340265,0.15217755439274114,US,Family, English,0.9083333333333332
high,0.29521738977221174,0.17590177898412282,US,Family, English,0.8250000000000011
low,0.3121739115482042,0.1059712174359352,AU,Romance, English,0.9583333333333339
low,0.0021739108742911107,0.0003954942766875838,US,Drama, English,0.9249999999999989
low,0.42434782483553873,0.347543249411492,US,Horror, English,0.9500000000000011
high,0.021739128308128536,0.00048424978004269436,AU,Horror, English,0.8750000000000018
high,0.01882391091048676,0.00996284603888558,AU,Comedy, English,0.9166666666666661
high,0.02617391092646502,0.004496340221313345,AU,Comedy, English,0.7583333333333346
high,0.3456521724905482,0.2667237901708248,other,Horror, Tagalog,0.9749999999999996
high,0.01956521525992438,0.006377033064951518,US,Comedy, English,0.6749999999999989
low,0.22043478091398866,0.1818524985316017,US,Horror, English,0.5750000000000011
high,0.21608695481758033,0.20135370449860682,KR,Romance, Korean,0.9666666666666668
low,0.04782608488657844,0.021965339684941364,AU,Comedy, English,0.9416666666666682
high,0.2539130418563327,0.1902958141660991,IT,Drama, Italian,0.5499999999999989
high,0.0184782587358223,0.013237414998576195,AU,Comedy, English,0.6916666666666682
high,0.04347825879017012,0.09430726398208683,AU,Crime, English,0.7333333333333325
high,0.38043478126181474,0.32613943143406854,US,Family, English,0.7583333333333346
high,0.05869565012759924,0.015166694464377043,US,Family, English,0.7583333333333346
low,0.04347825879017012,0.00034798334406825897,US,Crime, English,0.8833333333333346
low,0.3065217376228733,0.19120508581528642,US,TV Movie, English,0.8583333333333325
low,0.13913043291115312,0.14899107978922366,JP,Crime, Japanese,0.6250000000000018
low,0.09782608499527409,0.015938036377669662,AU,Action, English,0.8916666666666675
high,0.08258695452736294,0.009419743556666324,HK,Action, Cantonese,0.7500000000000018
high,0.14782608510396975,0.011445066878279918,AU,Adventure, English,0.8083333333333353
high,0.3404347811748582,0.19433708845801725,US,Drama, English,0.8166666666666682
low,0.20913043306332701,0.20034515918872348,AU,Romance, English,0.9833333333333325
high,0.011716519590688087,0.022164721905594213,ES,Drama, Spanish,0.8250000000000011
low,0.0010869543501890312,0.08814853850152443,US,Science Fiction, English,0.9000000000000004
high,0.03166956311232513,0.0032507163563919817,GB,Comedy, English,0.9000000000000004
high,0.10869565023629489,0.008926169993809085,AU,Drama, English,0.8916666666666675
high,0.012550215244674381,0.006205832542207854,US,Music, English,0.8916666666666675
low,0.13043478071833647,0.028324481074213172,GB,Crime, English,0.8916666666666675
low,0.009379397411694341,0.0004509954107130195,FR,Drama, French,0.7583333333333346
low,0.1745652155968809,0.10989706651170683,US,Documentary, English,0.9916666666666689
high,0.1489130416280718,0.09578678242940421,US,Documentary, English,0.8750000000000018
high,0.1717391286342155,0.11364265088394356,KR,Horror, Korean,0.9500000000000011
high,0.013043476115311904,0.010727822743147434,JP,Horror, Japanese,0.7999999999999989
low,0.219043476563138,0.1908863539757263,AU,Comedy, English,0.9583333333333339
high,0.0003891282617154962,0.00034203165130391945,other,Horror, English,0.5999999999999996
low,0.03260869354914933,0.0016952460185543977,US,Comedy, English,0.7999999999999989
high,0.15608695468714556,0.26047314826719864,US,Music, Spanish,0.9666666666666668
high,0.04347825879017012,0.0030171737245651524,AU,Action, English,0.9416666666666682
low,0.31521738981569,0.2252933296105605,AU,Romance, English,0.8750000000000018
low,0.19565217216446124,0.1643200738814635,other,Comedy, German,0.43333333333333535
low,0.26739130275519846,0.19762696169235175,US,Horror, English,0.9916666666666689
high,0.008695650018903588,0.08814853850152443,KR,Drama, Korean,0.8583333333333325
low,0.060869563175803394,0.010361858453138476,AU,Comedy, English,0.9333333333333353
high,0.034782606597353494,0.0059426614185868224,GB,Science Fiction, English,0.6500000000000004
low,0.11869565025803402,0.11282145259018597,US,Adventure, English,0.6250000000000018
low,0.08043478060964082,0.13759200152908946,JP,Animation, Japanese,0.9666666666666668
low,0.04347825879017012,0.005149317635260776,JP,Animation, Japanese,0.9666666666666668
low,0.03260869354914933,0.0070759990286383195,AU,Action, English,0.9416666666666682
low,0.06521738927221171,0.0105900222952169,US,Science Fiction, English,0.8583333333333325
low,0.03260869354914933,0.005399020236516762,AU,Comedy, English,0.8499999999999996
low,0.24813043314810962,0.15832220999088914,AU,Comedy, English,0.9749999999999996
high,0.006304345665879013,0.00012679797377138902,ES,Drama, Spanish,0.7833333333333332
high,0.2373913026899811,0.3179111212051796,HK,Drama, Cantonese,0.7083333333333339
high,0.13521738942438563,0.20728382594235556,FR,Drama, French,1.0000000000000018
high,0.010869563067107745,0.0010747161212712158,US,Mystery, English,0.9000000000000004
high,0.007065215232750468,0.0023823739247579197,AU,Action, English,0.6583333333333332
low,0.11869565025803402,0.07718686591372098,US,Action, English,0.9583333333333339
high,0.2609565201325142,0.1878673509290773,JP,Animation, Japanese,0.9583333333333339
high,0.1565217372967864,0.108779424597321,IT,Crime, Italian,0.9666666666666668
low,0.03804347616965973,0.008559314369316829,US,Comedy, English,0.7083333333333339
low,0.013043476115311904,0.047967848050671294,US,Music, English,0.5750000000000011
high,0.211739128721172,0.241711479032263,AU,Animation, Spanish,0.9833333333333325
low,0.01956521525992438,0.011678494108627598,US,Crime, English,0.9416666666666682
high,0.11956521547731569,0.00965604741001413,AU,Action, English,0.8416666666666668
low,0.24391304183459356,0.3329566328978111,AU,Adventure, English,0.6416666666666675
high,2.1521739177221172e-07,0.0004242087230968413,US,Adventure, English,1.0000000000000018
high,0.021739128308128536,0.010979495104683278,AU,Science Fiction, English,0.7416666666666689
high,0.005434780446597349,5.342192361715918e-05,US,Horror, English,0.8916666666666675
low,0.17282608515831757,0.2421665810802006,US,Documentary, English,0.9166666666666661
low,0.3782608682136106,0.11422509925079588,US,Mystery, English,0.8333333333333339
high,0.010869563067107745,0.0018600091635888705,AU,Drama, English,0.7666666666666675
low,0.04347825879017012,0.01123195858542859,AU,Comedy, English,0.8916666666666675
high,0.060869563175803394,0.0349055548309083,AU,Thriller, English,0.7583333333333346
high,0.37956521604253307,0.05994788711359998,other,Drama,other,1.0000000000000018
low,0.25739130273345934,0.14281134781913946,AU,Comedy, French,0.9916666666666689
low,0.1913043460680529,0.17207257238796006,KR,Drama, Korean,0.9833333333333325
high,0.017391302211720222,0.017010041008822,US,Crime, English,0.9249999999999989
low,0.04531771879416895,0.004458587451705721,US,Comedy, English,0.7916666666666661
high,0.05434782403119092,0.013953572841184137,AU,Action, English,0.8333333333333339
high,0.08652173714461248,0.017533918097140454,AU,Comedy, English,0.5499999999999989
low,0.219565215694707,0.1099143846003073,US,Action, English,0.9916666666666689
high,0.1347826068147448,0.006399018175434031,AU,Action, English,0.8166666666666682
high,0.26739130275519846,0.2042359138332877,US,Music, English,0.9583333333333339
high,0.0010326065239839271,5.152022763590939e-06,US,Comedy, English,0.6500000000000004
low,0.10682608501483931,0.09437853202276775,US,War, English,0.7083333333333339
low,0.04782608488657844,0.006057091527847062,AU,Drama, French,0.8499999999999996
low,0.060869563175803394,0.001945029339280091,AU,Drama, English,0.7916666666666661
high,0.4433478248768431,0.06100471846823084,US,Animation, English,1.0000000000000018
low,0.04217391096124763,0.005171106419575441,US,Romance, English,0.8583333333333325
high,0.24826086793100188,0.08244047604531633,US,Comedy, English,0.9666666666666668
high,0.33913043334593573,0.1301411312273979,AU,Drama, English,0.9500000000000011
high,0.05434782403119092,0.00880127268992399,AU,Family, English,0.8499999999999996
high,0.05434782403119092,0.006578390518390648,AU,Crime, English,0.8250000000000011
high,0.5759565208172968,0.06100471846823084,other,Comedy, Russian,1.0000000000000018
low,0.008695650018903588,0.0006136687423580254,FR,Comedy, French,0.7333333333333325
high,0.37956521604253307,0.05994788711359998,other,Drama, Russian,1.0000000000000018
low,0.25869565056238186,0.3207323292632568,US,Thriller, English,0.7833333333333332
high,0.2917391288950851,0.09049576402248043,AU,Drama, Japanese,0.9833333333333325
low,0.17282608515831757,0.2421665810802006,US,Documentary, English,0.9916666666666689
low,0.023913041356332695,0.024489466233360634,AU,Comedy, English,0.6916666666666682
low,0.1952173895548204,0.14120352666400396,AU,Comedy, Japanese,0.9583333333333339
low,0.04917391097646502,0.00994172490035426,AU,Comedy, English,0.8750000000000018
low,0.0869565197542533,0.022490027183054418,AU,Drama, English,0.8333333333333339
low,0.001804348699574671,0.004714186678630186,other,Drama, German,0.8166666666666682
low,0.0005434760881379916,0.08375703228105602,US,Drama, English,0.8916666666666675
low,0.3173913028638941,0.0974953885462902,US,Horror, English,0.9749999999999996
low,0.060869563175803394,0.032168402077234017,AU,Romance, English,0.9166666666666661
low,0.19565217216446124,0.256721096350061,MX,Animation, Spanish,0.9500000000000011
high,0.021739128308128536,0.007473857428099716,US,Action, English,0.8666666666666689
high,0.11086956328449905,0.016012487775335593,AU,Comedy, English,0.8583333333333325
high,0.010869563067107745,0.07780593759326199,ES,Thriller, Spanish,0.9500000000000011
high,0.01956521525992438,0.012514429178113273,AU,Drama, English,0.9500000000000011
low,0.3239130420085066,0.0723073931920678,US,Adventure, English,0.7833333333333332
high,0.013043476115311904,0.011321425651431072,AU,Fantasy, English,0.9749999999999996
low,0.026086954404536854,0.006593890708764439,AU,Drama, Chinese,0.8499999999999996
low,0.017391302211720222,0.0019516900636575834,US,Animation, English,0.9333333333333353
high,0.03260869354914933,0.0029987070936796025,US,Comedy, English,0.8750000000000018
high,0.10869565023629489,0.015489207737467653,AU,Family, English,0.9583333333333339
low,0.0869565197542533,0.03666537916148209,AU,Action, English,0.7500000000000018
high,0.11211217198285255,0.2058639761479221,JP,Drama, Japanese,0.9666666666666668
high,0.302173911526465,0.21235850413094853,US,Drama, English,0.34999999999999964
high,0.06521738927221171,0.0061104669351596435,AU,Action, English,0.8166666666666682
high,0.11739130242911153,0.017347630900289426,US,Comedy, English,0.8499999999999996
low,0.0021739108742911107,0.00442295493630453,IT,Adventure, Italian,0.7083333333333339
low,0.007287506537581537,0.012564402396590334,US,Action, English,0.5750000000000011
low,0.38478260735822306,0.1699134778196746,US,Drama, English,0.9749999999999996
low,0.2604347810009452,0.15132076695319574,US,Thriller, English,0.9500000000000011
low,0.021739128308128536,0.0011725009181890985,AU,Drama, English,0.9166666666666661
high,0.22913043310680528,0.19390736338004183,US,Action, English,0.9000000000000004
low,0.020741389175524757,0.013044748569396697,GB,Horror, English,0.9916666666666689
low,0.021739128308128536,0.003512237177295472,US,Drama, English,0.9666666666666668
low,0.2308695635453686,0.15783750182002737,US,Thriller, English,0.9249999999999989
high,0.011959832199912679,0.004056288797347097,AU,Drama, German,0.9666666666666668
high,0.2934782593336484,0.19380528081861265,US,Animation, English,0.9166666666666661
low,0.01971738917329867,0.04026132755933924,KR,Drama, Korean,0.9749999999999996
low,0.013043476115311904,0.010721718846298264,AU,Horror, English,0.7416666666666689
high,0.005434780446597349,0.001619930990968926,AU,Music, English,0.6833333333333353
high,0.19086956345841208,0.2442484519474736,other,Drama, Spanish,0.9833333333333325
low,0.15478260685822307,0.18640820655475845,AU,Fantasy, English,0.40000000000000036
low,0.04347825879017012,0.015225014281240875,JP,Horror, Japanese,0.8333333333333339
high,0.23950347660761626,0.13195869111636876,other,Thriller, Tagalog,0.9916666666666689
high,0.01691043264545746,0.00018744668414894872,US,Drama, English,0.8416666666666668
low,0.05434782403119092,0.0012694959640241206,US,Action, English,0.8499999999999996
low,0.029347823976843095,0.010933636869003054,AU,Comedy, English,0.9583333333333339
low,0.03913043269376181,0.003247730078044447,GB,Drama, French,0.7999999999999989
high,0.2422608679179584,0.1485172752453738,US,Documentary, English,0.8750000000000018
high,0.021739128308128536,0.0015755125717280304,US,Action, English,0.9500000000000011
low,0.05313130228941587,1.0206224474908956e-06,HK,Comedy, Cantonese,0.7999999999999989
high,0.01132608480723062,0.0020179867426931247,other,Crime, Danish,0.9416666666666682
high,0.009130432628544419,0.002763165286850902,AU,Crime, English,0.8916666666666675
low,0.22608695483931945,0.22773498466634143,HK,Drama, Chinese,0.7333333333333325
low,0.19043478084877125,0.27973432914489604,ES,Horror, Spanish,0.6500000000000004
low,0.008695650018903588,0.044190968124371885,AU,Music, English,0.8083333333333353
high,0.18291304170198486,0.2600130118553855,AU,Science Fiction, Japanese,0.8666666666666689
low,0.3273913028856333,0.1417423901427496,IT,Comedy, Italian,0.6416666666666675
high,0.3113043463289225,0.1410137895991052,JP,Horror, Japanese,0.9833333333333325
high,0.0869565197542533,0.018896961085922804,AU,Fantasy, English,0.9083333333333332
low,0.0006956500015122826,0.019972841619747717,AU,Crime, English,0.9166666666666661
low,0.056249563165759915,0.0004777857238647016,AU,Romance, English,0.9833333333333325
high,0.021739128308128536,0.011711359382750747,US,Drama, English,0.9000000000000004
high,0.021739128308128536,0.009590238468113348,US,Drama, English,0.5666666666666682
high,0.21782608525614366,0.0670783333399334,FR,Comedy, French,0.5666666666666682
low,0.03695651964555765,0.03753003859629491,AU,Comedy, English,0.8416666666666668
high,0.20782608523440452,0.10451131717166698,US,Drama, English,0.9583333333333339
high,0.16956521558601134,0.12071632115588082,US,Action, English,0.9249999999999989
low,0.00434782392249527,0.007094078479694593,US,Crime, English,0.7999999999999989
high,0.5259565207086011,0.05994788711359998,US,Documentary, English,0.9416666666666682
high,0.37956521604253307,0.05994788711359998,HK,Drama, Cantonese,0.8583333333333325
high,0.0869565197542533,0.004222682749294987,US,Comedy, English,0.8750000000000018
low,0.0032608673983931897,0.001090294294861504,US,Drama, Spanish,0.8416666666666668
low,0.02608921527410699,0.013044748569396697,HK,Drama, Cantonese,0.7249999999999996
low,0.03913043269376181,0.026553639220087584,AU,Drama, English,0.8583333333333325
low,0.07608695451323251,0.017226010259623826,AU,Drama, English,0.9333333333333353
low,0.23260869398393194,0.11234961910633624,US,Comedy, English,0.9916666666666689
high,0.010869563067107745,0.0015803226996529782,AU,Comedy, English,0.9500000000000011
high,0.002458063048821876,0.0022706964862273743,other,Comedy,other,0.9000000000000004
high,0.014130432639413984,0.010335644805350893,AU,Comedy, English,0.7249999999999996
low,0.04782608488657844,0.007819454075305177,US,Drama, English,0.8166666666666682
high,0.05434782403119092,4.181405343520676e-05,AU,Drama, English,0.9749999999999996
high,0.21739130264650283,0.1124342695458124,ES,Comedy, Spanish,0.8166666666666682
high,0.0226086935274102,0.005317204555366608,US,Fantasy, English,0.7333333333333325
low,0.2334782592032136,0.181763325339194,JP,Animation, Japanese,0.9333333333333353
low,0.2656521723166351,0.14359094405067932,US,Adventure, English,0.8666666666666689
high,0.19043478084877125,0.08421362941774777,US,Horror, English,0.7666666666666675
high,0.15217391120037807,0.00638300391148833,US,Animation, English,0.9249999999999989
low,0.015217389163516063,0.002614810426224432,US,Drama, English,0.9000000000000004
high,0.10276086761469753,0.11282145259018597,KR,Romance, Korean,0.9749999999999996
high,0.019782606564744794,0.02599440549909788,other,Action, Hindi,0.8750000000000018
high,0.021739128308128536,0.00783140568729669,HK,Action, Chinese,0.8750000000000018
low,0.05978260665170132,0.014915188672255383,US,Comedy, English,0.8750000000000018
high,0.08353260670333175,0.006203654142620699,US,Comedy, English,0.7583333333333346
high,0.06217391100472589,0.1732723468416178,US,Horror, English,0.9333333333333353
low,0.01915217178076559,0.0039422906740624545,US,Drama, English,0.7750000000000004
high,0.09782608499527409,0.019177862788315778,AU,Family, English,0.8499999999999996
low,0.25434782446597354,0.30950697674554783,US,Thriller, English,0.9416666666666682
low,0.14782608510396975,0.02641313159163698,AU,Action, English,0.7666666666666675
low,0.008695650018903588,0.001778564586780381,AU,Adventure, English,0.5583333333333353
low,0.007130471319848851,0.0007388902922485545,US,Horror, English,0.9333333333333353
low,0.021739128308128536,0.0023936602851876466,US,Thriller, English,0.9249999999999989
low,0.0569521718629395,0.001774503987016101,other,Fantasy, German,0.9249999999999989
high,0.010681302197133266,0.003718379653536344,AU,Comedy, English,0.8666666666666689
low,0.0007608673929584074,0.003762348164343114,US,Horror, English,0.6666666666666661
low,0.1473913024943289,0.22368460118226674,US,Drama, English,0.9833333333333325
high,0.004499461314129264,0.002808910994117847,AU,Documentary, English,0.8916666666666675
high,0.11956521547731569,0.010940758994078155,AU,Action, English,0.7833333333333332
high,0.16304347644139885,0.12352918412051049,other,Action, Hindi,1.0000000000000018
low,0.061956519699905475,0.005285407582903139,US,Thriller, English,0.8499999999999996
high,0.10276086761469753,0.11282145259018597,KR,Romance, Korean,0.9749999999999996
high,0.05434782403119092,0.001328909940140473,US,Romance, English,0.9416666666666682
high,0.043913041399810955,0.012480696648535074,US,Comedy, English,0.7333333333333325
low,0.01956521525992438,0.002089375588953279,AU,Action, English,0.9166666666666661
high,0.02495704266295009,2.6521818305408524e-05,US,Drama, English,0.9583333333333339
high,0.060869563175803394,0.014102238266549992,US,Comedy, English,0.7833333333333332
low,0.07608695451323251,0.08628669426972,US,Western, English,0.5499999999999989
low,0.010869563067107745,0.003669156852502243,AU,Drama, English,0.9416666666666682
high,0.028260867452741013,0.0603359200382207,FR,Comedy, French,0.9249999999999989
high,0.0869565197542533,0.006935736636881701,AU,Drama, English,0.7750000000000004
high,0.06521738927221171,0.07415051050690007,AU,Drama, English,0.8833333333333346
high,0.07608695451323251,0.018007949681600445,AU,Thriller, English,0.8750000000000018
high,0.017391302211720222,0.0032939166641099233,AU,Horror, English,0.9249999999999989
high,0.008695650018903588,1.2815925974357861e-05,AU,Action, English,0.9083333333333332
low,0.24782608532136105,0.17078628266985693,AU,Science Fiction, English,0.9583333333333339
high,0.24847825923582229,0.20564568374973824,US,Animation, English,0.9833333333333325
high,0.3713043464593573,0.15080501694735024,US,Family, English,0.9416666666666682
high,0.04347825879017012,0.010246662192979317,AU,Drama, English,0.8833333333333346
high,0.4069565204499055,0.10107851999207804,GB,Action, English,0.9416666666666682
high,0.021739128308128536,0.001120353746536349,US,Crime, English,0.7583333333333346
low,0.04531771879416895,0.00928634197780321,AU,Comedy, English,0.6666666666666661
high,0.0045652152273156854,0.0004726275445313872,US,Crime, English,0.8166666666666682
low,0.06956521536862004,0.021027352426437145,AU,Drama, English,0.8583333333333325
low,0.15330434598544423,0.15653243435904868,other,Action, Chinese,0.9500000000000011
low,0.31043478110964084,0.1939080532578825,US,Horror, English,0.9083333333333332
high,0.12471304157546313,0.01116687953907169,AU,Comedy, English,0.7666666666666675
low,0.03260869354914933,0.017101582565195974,US,Western, English,0.5000000000000018
low,0.29521738977221174,0.3203280308866457,AU,Drama, Japanese,0.5166666666666675
low,0.005434780446597349,0.011696429701171332,AU,Adventure, Japanese,0.8416666666666668
high,0.3032608680505671,0.2950254470625085,IT,Comedy, Italian,0.5916666666666668
low,0.07608695451323251,0.0070479223344460835,AU,Comedy, English,0.8750000000000018
high,0.17826086777882796,0.21142929921915485,US,Thriller, English,0.9166666666666661
low,0.22434782440075612,0.2886984897571231,US,Animation, English,0.7000000000000011
low,0.07608695451323251,0.008577790235056964,US,Crime, English,0.7833333333333332
high,0.030434780500945172,0.012263905016830855,US,War, English,0.6500000000000004
high,0.25608695490453687,0.14084518666994053,other,Thriller, German,0.9666666666666668
low,0.12239130243998109,0.11519157644613344,JP,Animation, Japanese,0.9166666666666661
high,0.22173912874291116,0.21079266879754346,US,Comedy, English,0.9083333333333332
low,0.013043476115311904,0.013629880584991483,AU,Comedy, English,0.6416666666666675
low,0.34695652031947066,0.15700820319067196,US,Action, English,0.9000000000000004
low,0.008695650018903588,0.0006803129255512914,US,Drama, English,0.9000000000000004
low,0.060869563175803394,0.010314307160784297,AU,Action, English,0.7583333333333346
low,0.14399999813913042,0.10959549344240399,AU,Romance, English,0.9666666666666668
low,0.00013043260897920134,0.0,AU,Action, English,0.9333333333333353
high,0.007576084799078445,0.011822204658273671,AU,Drama, English,0.9083333333333332
high,0.3060869550132325,0.16530677198802612,other,Action, Hindi,0.9666666666666668
low,0.07608695451323251,0.039320822263818125,AU,Comedy, English,0.9166666666666661
low,0.08809024714802227,0.0008038338940715376,HK,Action, Cantonese,0.7166666666666668
low,0.00434782392249527,0.0002366448589041558,US,History, English,0.8499999999999996
high,0.013043476115311904,0.01157202560692742,AU,Comedy, English,0.6166666666666689
high,0.3252173898374291,0.2124991600643231,JP,Animation, Japanese,0.5833333333333339
high,0.20956521567296785,0.2457756753961693,US,Action, English,0.8833333333333346
low,0.2760869549480151,0.1364066517130748,US,Adventure, English,0.9749999999999996
low,0.2347826070321361,0.3331088523740656,AU,Drama, English,0.34999999999999964
low,0.1608695633931947,0.11393014661454202,US,Romance, English,0.9666666666666668
high,0.017391302211720222,0.007712587311950221,AU,Drama, English,0.7500000000000018
high,0.1117391285037807,0.1299213258180014,other,Thriller, Spanish,0.9916666666666689
high,0.00453250131420109,0.0012630667950745606,US,Drama, English,0.7750000000000004
high,0.21141321567698523,0.15816898172648225,US,Comedy, English,0.6583333333333332
high,0.29869565064933834,0.1635929474258299,other,Western, German,0.5000000000000018
low,0.13260869376654064,0.020973169824427488,AU,Family, French,0.9083333333333332
high,0.33913043334593573,0.18131517152744003,AU,Animation, English,0.7916666666666661
low,0.3121739115482042,0.1059712174359352,AU,Romance, English,0.9833333333333325
